,Retailer,Retailer ID,Invoice Date,Region,State,City,Gender Type,Product Category,Price per Unit,Units Sold,Total Sales,Sales Method
5412,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men,Street Footwear,50,725,362500.0,Online
5413,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men,Athletic Footwear,55,575,316250.0,Online
5414,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women,Street Footwear,55,525,288750.0,Online
5415,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women,Athletic Footwear,50,425,212500.0,Online
5416,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men,Apparel,55,475,261250.0,Online
5417,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women,Apparel,70,475,332500.0,Online
5418,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women,Street Footwear,55,500,275000.0,Online
5419,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women,Athletic Footwear,55,450,247500.0,Online
5420,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men,Apparel,65,450,292500.0,Online
5421,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women,Apparel,70,425,297500.0,Online
5422,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men,Street Footwear,45,600,270000.0,Online
5423,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men,Athletic Footwear,50,600,300000.0,Online
5424,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women,Street Footwear,45,450,202500.0,Online
5425,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women,Athletic Footwear,45,400,180000.0,Online
5426,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men,Apparel,55,400,220000.0,Online
5427,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women,Apparel,60,450,270000.0,Online
5428,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men,Street Footwear,45,525,236250.0,Online
5429,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men,Athletic Footwear,50,525,262500.0,Online
5430,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women,Street Footwear,45,350,157500.0,Online
5431,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women,Athletic Footwear,45,325,146250.0,Online
5432,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men,Apparel,55,300,165000.0,Online
5433,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women,Apparel,70,350,245000.0,Online
5434,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men,Street Footwear,55,525,288750.0,Online
5435,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men,Athletic Footwear,60,575,345000.0,Online
5436,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women,Street Footwear,55,425,233750.0,Online
5437,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women,Athletic Footwear,55,400,220000.0,Online
5438,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men,Apparel,65,350,227500.0,Online
5439,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women,Apparel,70,475,332500.0,Online
5440,Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women,Athletic Footwear,36,63,2268.0,Online
5441,Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Men,Apparel,41,51,2091.0,Online
5442,Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women,Apparel,37,98,3626.0,Online
5443,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men,Street Footwear,37,137,5069.0,Online
5444,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men,Athletic Footwear,46,101,4646.0,Online
5445,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women,Street Footwear,49,113,5537.0,Online
5446,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women,Athletic Footwear,47,73,3431.0,Online
5447,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men,Apparel,51,39,1989.0,Online
5448,Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women,Apparel,48,95,4560.0,Online
5449,Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men,Street Footwear,45,142,6390.0,Online
5450,Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men,Athletic Footwear,51,88,4488.0,Online
5451,Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women,Street Footwear,50,94,4700.0,Online
5452,Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women,Athletic Footwear,48,69,3312.0,Online
5453,Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men,Apparel,52,53,2756.0,Online
5454,Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women,Apparel,63,105,6615.0,Online
5455,Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men,Street Footwear,47,160,7520.0,Online
5456,Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men,Athletic Footwear,52,108,5616.0,Online
5457,Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women,Street Footwear,52,123,6396.0,Online
5458,Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women,Athletic Footwear,47,91,4277.0,Online
5459,Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men,Apparel,50,56,2800.0,Online
5460,Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women,Apparel,64,120,7680.0,Online
5461,Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men,Street Footwear,46,176,8096.0,Online
5462,Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men,Athletic Footwear,54,147,7938.0,Online
5463,Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women,Street Footwear,52,142,7384.0,Online
5464,Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women,Athletic Footwear,49,120,5880.0,Online
5465,Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men,Apparel,51,72,3672.0,Online
5466,Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women,Apparel,67,150,10050.0,Online
5467,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men,Street Footwear,47,196,9212.0,Online
5468,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men,Athletic Footwear,51,173,8823.0,Online
5469,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women,Street Footwear,50,137,6850.0,Online
5470,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women,Athletic Footwear,46,128,5888.0,Online
5471,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men,Apparel,54,138,7452.0,Online
5472,Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women,Apparel,67,143,9581.0,Online
5473,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men,Street Footwear,53,182,9646.0,Online
5474,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men,Athletic Footwear,58,175,10150.0,Online
5475,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women,Street Footwear,54,150,8100.0,Online
5476,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women,Athletic Footwear,53,113,5989.0,Online
5477,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men,Apparel,60,126,7560.0,Online
5478,Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women,Apparel,68,119,8092.0,Online
5479,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men,Street Footwear,43,180,7740.0,Online
5480,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men,Athletic Footwear,47,156,7332.0,Online
5481,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women,Street Footwear,42,135,5670.0,Online
5482,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women,Athletic Footwear,43,120,5160.0,Online
5483,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men,Apparel,54,100,5400.0,Online
5484,Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women,Apparel,59,131,7729.0,Online
5485,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men,Street Footwear,42,131,5502.0,Online
5486,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men,Athletic Footwear,47,142,6674.0,Online
5487,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women,Street Footwear,42,105,4410.0,Online
5488,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women,Athletic Footwear,44,88,3872.0,Online
5489,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men,Apparel,50,90,4500.0,Online
5490,Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women,Apparel,64,102,6528.0,Online
5491,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men,Street Footwear,51,137,6987.0,Online
5492,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men,Athletic Footwear,58,173,10034.0,Online
5493,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women,Street Footwear,54,115,6210.0,Online
5494,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women,Athletic Footwear,51,116,5916.0,Online
5495,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men,Apparel,60,102,6120.0,Online
5496,Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women,Apparel,65,124,8060.0,Online
5497,Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men,Street Footwear,50,203,10150.0,Online
5498,Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men,Athletic Footwear,58,189,10962.0,Online
5499,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,40,200,80000.0,In-store
5500,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Men,Apparel,45,125,56250.0,In-store
5501,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women,Apparel,40,325,130000.0,In-store
5502,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men,Street Footwear,40,475,190000.0,In-store
5503,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men,Athletic Footwear,50,325,162500.0,In-store
5504,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women,Street Footwear,55,350,192500.0,In-store
5505,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women,Athletic Footwear,50,250,125000.0,In-store
5506,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men,Apparel,55,100,55000.0,In-store
5507,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women,Apparel,50,300,150000.0,In-store
5508,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men,Street Footwear,55,475,261250.0,In-store
5509,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,60,275,165000.0,In-store
5510,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women,Street Footwear,60,325,195000.0,In-store
5511,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,45,225,101250.0,In-store
5512,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men,Apparel,50,125,62500.0,In-store
5513,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women,Apparel,65,300,195000.0,In-store
5514,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men,Street Footwear,50,500,250000.0,In-store
5515,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men,Athletic Footwear,55,350,192500.0,In-store
5516,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women,Street Footwear,55,350,192500.0,In-store
5517,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women,Athletic Footwear,50,275,137500.0,In-store
5518,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men,Apparel,45,175,78750.0,In-store
5519,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women,Apparel,60,525,315000.0,In-store
5520,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men,Apparel,90,400,360000.0,In-store
5521,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,70,425,297500.0,In-store
5522,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men,Apparel,70,425,297500.0,In-store
5523,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women,Apparel,75,250,187500.0,In-store
5524,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men,Street Footwear,50,450,225000.0,In-store
5525,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men,Athletic Footwear,55,450,247500.0,In-store
5526,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women,Street Footwear,50,250,125000.0,In-store
5527,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women,Athletic Footwear,50,200,100000.0,In-store
5528,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men,Apparel,60,225,135000.0,In-store
5529,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women,Apparel,45,250,112500.0,In-store
5530,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men,Street Footwear,40,350,140000.0,In-store
5531,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,55,525,288750.0,In-store
5532,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women,Street Footwear,50,350,175000.0,In-store
5533,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,45,325,146250.0,In-store
5534,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men,Apparel,55,300,165000.0,In-store
5535,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women,Apparel,60,350,210000.0,In-store
5536,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men,Street Footwear,45,575,258750.0,In-store
5537,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,50,650,325000.0,In-store
5538,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women,Street Footwear,45,475,213750.0,In-store
5539,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,55,450,247500.0,In-store
5540,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men,Apparel,75,425,318750.0,In-store
5541,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,38,58,2204.0,Online
5542,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Men,Apparel,42,38,1596.0,Online
5543,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women,Apparel,38,81,3078.0,Online
5544,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men,Street Footwear,38,143,5434.0,Online
5545,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men,Athletic Footwear,45,85,3825.0,Online
5546,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women,Street Footwear,52,91,4732.0,Online
5547,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women,Athletic Footwear,48,65,3120.0,Online
5548,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men,Apparel,51,30,1530.0,Online
5549,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women,Apparel,49,78,3822.0,Online
5550,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men,Street Footwear,52,124,6448.0,Online
5551,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,59,69,4071.0,Online
5552,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women,Street Footwear,57,85,4845.0,Online
5553,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,42,56,2352.0,Online
5554,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men,Apparel,49,35,1715.0,Online
5555,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women,Apparel,64,78,4992.0,Online
5556,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men,Street Footwear,46,125,5750.0,Online
5557,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men,Athletic Footwear,51,98,4998.0,Online
5558,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women,Street Footwear,50,88,4400.0,Online
5559,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women,Athletic Footwear,47,69,3243.0,Online
5560,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men,Apparel,44,49,2156.0,Online
5561,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women,Apparel,56,152,8512.0,Online
5562,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men,Street Footwear,53,233,12349.0,Online
5563,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,62,176,10912.0,Online
5564,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women,Street Footwear,73,195,14235.0,Online
5565,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,72,142,10224.0,Online
5566,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men,Apparel,81,104,8424.0,Online
5567,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women,Apparel,96,182,17472.0,Online
5568,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men,Street Footwear,79,255,20145.0,Online
5569,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men,Athletic Footwear,81,203,16443.0,Online
5570,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women,Street Footwear,86,182,15652.0,Online
5571,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women,Athletic Footwear,82,149,12218.0,Online
5572,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men,Apparel,85,162,13770.0,Online
5573,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women,Apparel,96,180,17280.0,Online
5574,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men,Street Footwear,83,240,19920.0,Online
5575,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,76,202,15352.0,Online
5576,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women,Street Footwear,69,189,13041.0,Online
5577,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,66,111,7326.0,Online
5578,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men,Apparel,64,106,6784.0,Online
5579,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women,Apparel,73,75,5475.0,Online
5580,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men,Street Footwear,46,113,5198.0,Online
5581,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men,Athletic Footwear,52,113,5876.0,Online
5582,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women,Street Footwear,47,65,3055.0,Online
5583,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women,Athletic Footwear,45,54,2430.0,Online
5584,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men,Apparel,58,56,3248.0,Online
5585,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women,Apparel,42,70,2940.0,Online
5586,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men,Street Footwear,38,102,3876.0,Online
5587,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,51,142,7242.0,Online
5588,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women,Street Footwear,46,95,4370.0,Online
5589,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,41,98,4018.0,Online
5590,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men,Apparel,53,87,4611.0,Online
5591,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women,Apparel,59,102,6018.0,Online
5592,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men,Street Footwear,42,155,6510.0,Online
5593,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,47,169,7943.0,Online
5594,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women,Street Footwear,43,138,5934.0,Online
5595,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,52,113,5876.0,Online
5596,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Men,Apparel,73,111,8103.0,Online
5597,Foot Locker,1128299,2021-11-24,Southeast,Virginia,Richmond,Women,Apparel,74,149,11026.0,Online
5598,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men,Street Footwear,60,225,13500.0,Online
5599,Foot Locker,1128299,2021-12-23,Southeast,Virginia,Richmond,Men,Athletic Footwear,74,225,16650.0,Online
5600,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,28,64,1792.0,Outlet
5601,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Men,Apparel,29,39,1131.0,Outlet
5602,Foot Locker,1128299,2021-02-24,Southeast,Virginia,Richmond,Women,Apparel,30,107,3210.0,Outlet
5603,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men,Street Footwear,30,162,4860.0,Outlet
5604,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men,Athletic Footwear,35,98,3430.0,Outlet
5605,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women,Street Footwear,43,112,4816.0,Outlet
5606,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women,Athletic Footwear,38,78,2964.0,Outlet
5607,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Men,Apparel,43,33,1419.0,Outlet
5608,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women,Apparel,35,102,3570.0,Outlet
5609,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men,Street Footwear,38,147,5586.0,Outlet
5610,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,44,85,3740.0,Outlet
5611,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women,Street Footwear,41,114,4674.0,Outlet
5612,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,32,68,2176.0,Outlet
5613,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men,Apparel,40,40,1600.0,Outlet
5614,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women,Apparel,47,90,4230.0,Outlet
5615,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men,Street Footwear,39,175,6825.0,Outlet
5616,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men,Athletic Footwear,40,105,4200.0,Outlet
5617,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women,Street Footwear,37,109,4033.0,Outlet
5618,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women,Athletic Footwear,33,85,2805.0,Outlet
5619,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Men,Apparel,34,54,1836.0,Outlet
5620,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women,Apparel,44,168,7392.0,Outlet
5621,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men,Street Footwear,37,233,8621.0,Outlet
5622,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,45,221,9945.0,Outlet
5623,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women,Street Footwear,58,208,12064.0,Outlet
5624,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,61,184,11224.0,Outlet
5625,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Men,Apparel,68,128,8704.0,Outlet
5626,Foot Locker,1128299,2021-06-24,Southeast,Virginia,Richmond,Women,Apparel,82,231,18942.0,Outlet
5627,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men,Street Footwear,60,272,16320.0,Outlet
5628,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men,Athletic Footwear,60,224,13440.0,Outlet
5629,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women,Street Footwear,62,208,12896.0,Outlet
5630,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women,Athletic Footwear,65,187,12155.0,Outlet
5631,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Men,Apparel,72,210,15120.0,Outlet
5632,Foot Locker,1128299,2021-07-23,Southeast,Virginia,Richmond,Women,Apparel,82,186,15252.0,Outlet
5633,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men,Street Footwear,67,272,18224.0,Outlet
5634,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,53,240,12720.0,Outlet
5635,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women,Street Footwear,53,215,11395.0,Outlet
5636,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women,Athletic Footwear,52,136,7072.0,Outlet
5637,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Men,Apparel,51,132,6732.0,Outlet
5638,Foot Locker,1128299,2021-08-24,Southeast,Virginia,Richmond,Women,Apparel,55,80,4400.0,Outlet
5639,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men,Street Footwear,35,149,5215.0,Outlet
5640,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men,Athletic Footwear,43,153,6579.0,Outlet
5641,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women,Street Footwear,34,78,2652.0,Outlet
5642,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women,Athletic Footwear,37,70,2590.0,Outlet
5643,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Men,Apparel,39,74,2886.0,Outlet
5644,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women,Apparel,33,83,2739.0,Outlet
5645,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men,Street Footwear,28,119,3332.0,Outlet
5646,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Men,Athletic Footwear,39,173,6747.0,Outlet
5647,Foot Locker,1128299,2021-10-24,Southeast,Virginia,Richmond,Women,Street Footwear,39,119,4641.0,Outlet
